t,s,h,p_you,p_opp,WinProb,BestAction
1,48,1,1,1,1.0,NP
2,-48,0,0,0,0.0,NP
2,-48,0,0,1,0.0,NP
2,-48,0,1,0,0.0,NP
2,-48,0,1,1,0.0,NP
2,-48,1,0,0,0.0,NP
2,-48,1,0,1,0.0,NP
2,-48,1,1,0,0.0,NP
2,-48,1,1,1,0.0,NP
2,-47,0,0,0,0.0,NP
2,-47,0,0,1,0.0,NP
2,-47,0,1,0,0.0,NP
2,-47,0,1,1,0.0,NP
2,-47,1,0,0,0.0,NP
2,-47,1,0,1,0.0,NP
2,-47,1,1,0,0.0,NP
2,-47,1,1,1,0.0,NP
2,-46,0,0,0,0.0,NP
2,-46,0,0,1,0.0,NP
2,-46,0,1,0,0.0,NP
2,-46,0,1,1,0.0,NP
2,-46,1,0,0,0.0,NP
2,-46,1,0,1,0.0,NP
2,-46,1,1,0,0.0,NP
2,-46,1,1,1,0.0,NP
2,-45,0,0,0,0.0,NP
2,-45,0,0,1,0.0,NP
2,-45,0,1,0,0.0,NP
2,-45,0,1,1,0.0,NP
2,-45,1,0,0,0.0,NP
2,-45,1,0,1,0.0,NP
2,-45,1,1,0,0.0,NP
2,-45,1,1,1,0.0,NP
2,-44,0,0,0,0.0,NP
2,-44,0,0,1,0.0,NP
2,-44,0,1,0,0.0,NP
2,-44,0,1,1,0.0,NP
2,-44,1,0,0,0.0,NP
2,-44,1,0,1,0.0,NP
2,-44,1,1,0,0.0,NP
2,-44,1,1,1,0.0,NP
2,-43,0,0,0,0.0,NP
2,-43,0,0,1,0.0,NP
2,-43,0,1,0,0.0,NP
2,-43,0,1,1,0.0,NP
2,-43,1,0,0,0.0,NP
2,-43,1,0,1,0.0,NP
2,-43,1,1,0,0.0,NP
2,-43,1,1,1,0.0,NP
2,-42,0,0,0,0.0,NP
2,-42,0,0,1,0.0,NP
2,-42,0,1,0,0.0,NP
2,-42,0,1,1,0.0,NP
2,-42,1,0,0,0.0,NP
2,-42,1,0,1,0.0,NP
2,-42,1,1,0,0.0,NP
2,-42,1,1,1,0.0,NP
2,-41,0,0,0,0.0,NP
2,-41,0,0,1,0.0,NP
2,-41,0,1,0,0.0,NP
2,-41,0,1,1,0.0,NP
2,-41,1,0,0,0.0,NP
2,-41,1,0,1,0.0,NP
2,-41,1,1,0,0.0,NP
2,-41,1,1,1,0.0,NP
2,-40,0,0,0,0.0,NP
2,-40,0,0,1,0.0,NP
2,-40,0,1,0,0.0,NP
2,-40,0,1,1,0.0,NP
2,-40,1,0,0,0.0,NP
2,-40,1,0,1,0.0,NP
2,-40,1,1,0,0.0,NP
2,-40,1,1,1,0.0,NP
2,-39,0,0,0,0.0,NP
2,-39,0,0,1,0.0,NP
2,-39,0,1,0,0.0,NP
2,-39,0,1,1,0.0,NP
2,-39,1,0,0,0.0,NP
2,-39,1,0,1,0.0,NP
2,-39,1,1,0,0.0,NP
2,-39,1,1,1,0.0,NP
2,-38,0,0,0,0.0,NP
2,-38,0,0,1,0.0,NP
2,-38,0,1,0,0.0,NP
2,-38,0,1,1,0.0,NP
2,-38,1,0,0,0.0,NP
2,-38,1,0,1,0.0,NP
2,-38,1,1,0,0.0,NP
2,-38,1,1,1,0.0,NP
2,-37,0,0,0,0.0,NP
2,-37,0,0,1,0.0,NP
2,-37,0,1,0,0.0,NP
2,-37,0,1,1,0.0,NP
2,-37,1,0,0,0.0,NP
2,-37,1,0,1,0.0,NP
2,-37,1,1,0,0.0,NP
2,-37,1,1,1,0.0,NP
2,-36,0,0,0,0.0,NP
2,-36,0,0,1,0.0,NP
2,-36,0,1,0,0.0,NP
2,-36,0,1,1,0.0,NP
2,-36,1,0,0,0.0,NP
2,-36,1,0,1,0.0,NP
2,-36,1,1,0,0.0,NP
2,-36,1,1,1,0.0,NP
2,-35,0,0,0,0.0,NP
2,-35,0,0,1,0.0,NP
2,-35,0,1,0,0.0,NP
2,-35,0,1,1,0.0,NP
2,-35,1,0,0,0.0,NP
2,-35,1,0,1,0.0,NP
2,-35,1,1,0,0.0,NP
2,-35,1,1,1,0.0,NP
2,-34,0,0,0,0.0,NP
2,-34,0,0,1,0.0,NP
2,-34,0,1,0,0.0,NP
2,-34,0,1,1,0.0,NP
2,-34,1,0,0,0.0,NP
2,-34,1,0,1,0.0,NP
2,-34,1,1,0,0.0,NP
2,-34,1,1,1,0.0,NP
2,-33,0,0,0,0.0,NP
2,-33,0,0,1,0.0,NP
2,-33,0,1,0,0.0,NP
2,-33,0,1,1,0.0,NP
2,-33,1,0,0,0.0,NP
2,-33,1,0,1,0.0,NP
2,-33,1,1,0,0.0,NP
2,-33,1,1,1,0.0,NP
2,-32,0,0,0,0.0,NP
2,-32,0,0,1,0.0,NP
2,-32,0,1,0,0.0,NP
2,-32,0,1,1,0.0,NP
2,-32,1,0,0,0.0,NP
2,-32,1,0,1,0.0,NP
2,-32,1,1,0,0.0,NP
2,-32,1,1,1,0.0,NP
2,-31,0,0,0,0.0,NP
2,-31,0,0,1,0.0,NP
2,-31,0,1,0,0.0,NP
2,-31,0,1,1,0.0,NP
2,-31,1,0,0,0.0,NP
2,-31,1,0,1,0.0,NP
2,-31,1,1,0,0.0,NP
2,-31,1,1,1,0.0,NP
2,-30,0,0,0,0.0,NP
2,-30,0,0,1,0.0,NP
2,-30,0,1,0,0.0,NP
2,-30,0,1,1,0.0,NP
2,-30,1,0,0,0.0,NP
2,-30,1,0,1,0.0,NP
2,-30,1,1,0,0.0,NP
2,-30,1,1,1,0.0,NP
2,-29,0,0,0,0.0,NP
2,-29,0,0,1,0.0,NP
2,-29,0,1,0,0.0,NP
2,-29,0,1,1,0.0,NP
2,-29,1,0,0,0.0,NP
2,-29,1,0,1,0.0,NP
2,-29,1,1,0,0.0,NP
2,-29,1,1,1,0.0,NP
2,-28,0,0,0,0.0,NP
2,-28,0,0,1,0.0,NP
2,-28,0,1,0,0.0,NP
2,-28,0,1,1,0.0,NP
2,-28,1,0,0,0.0,NP
2,-28,1,0,1,0.0,NP
2,-28,1,1,0,0.0,NP
2,-28,1,1,1,0.0,NP
2,-27,0,0,0,0.0,NP
2,-27,0,0,1,0.0,NP
2,-27,0,1,0,0.0,NP
2,-27,0,1,1,0.0,NP
2,-27,1,0,0,0.0,NP
2,-27,1,0,1,0.0,NP
2,-27,1,1,0,0.0,NP
2,-27,1,1,1,0.0,NP
2,-26,0,0,0,0.0,NP
2,-26,0,0,1,0.0,NP
2,-26,0,1,0,0.0,NP
2,-26,0,1,1,0.0,NP
2,-26,1,0,0,0.0,NP
2,-26,1,0,1,0.0,NP
2,-26,1,1,0,0.0,NP
2,-26,1,1,1,0.0,NP
2,-25,0,0,0,0.0,NP
2,-25,0,0,1,0.0,NP
2,-25,0,1,0,0.0,NP
2,-25,0,1,1,0.0,NP
2,-25,1,0,0,0.0,NP
2,-25,1,0,1,0.0,NP
2,-25,1,1,0,0.0,NP
2,-25,1,1,1,0.0,NP
2,-24,0,0,0,0.0,NP
2,-24,0,0,1,0.0,NP
2,-24,0,1,0,0.0,NP
2,-24,0,1,1,0.0,NP
2,-24,1,0,0,0.0,NP
2,-24,1,0,1,0.0,NP
2,-24,1,1,0,0.0,NP
2,-24,1,1,1,0.0,NP
2,-23,0,0,0,0.0,NP
2,-23,0,0,1,0.0,NP
2,-23,0,1,0,0.0,NP
2,-23,0,1,1,0.0,NP
2,-23,1,0,0,0.0,NP
2,-23,1,0,1,0.0,NP
2,-23,1,1,0,0.0,NP
2,-23,1,1,1,0.0,NP
2,-22,0,0,0,0.0,NP
2,-22,0,0,1,0.0,NP
2,-22,0,1,0,0.0,NP
2,-22,0,1,1,0.0,NP
2,-22,1,0,0,0.0,NP
2,-22,1,0,1,0.0,NP
2,-22,1,1,0,0.0,NP
2,-22,1,1,1,0.0,NP
2,-21,0,0,0,0.0,NP
2,-21,0,0,1,0.0,NP
2,-21,0,1,0,0.0,NP
2,-21,0,1,1,0.0,NP
2,-21,1,0,0,0.0,NP
2,-21,1,0,1,0.0,NP
2,-21,1,1,0,0.0,NP
2,-21,1,1,1,0.0,NP
2,-20,0,0,0,0.0,NP
2,-20,0,0,1,0.0,NP
2,-20,0,1,0,0.0,NP
2,-20,0,1,1,0.0,NP
2,-20,1,0,0,0.0,NP
2,-20,1,0,1,0.0,NP
2,-20,1,1,0,0.0,NP
2,-20,1,1,1,0.0,NP
2,-19,0,0,0,0.0,NP
2,-19,0,0,1,0.0,NP
2,-19,0,1,0,0.0,NP
2,-19,0,1,1,0.0,NP
2,-19,1,0,0,0.0,NP
2,-19,1,0,1,0.0,NP
2,-19,1,1,0,0.0,NP
2,-19,1,1,1,0.0,NP
2,-18,0,0,0,0.0,NP
2,-18,0,0,1,0.0,NP
2,-18,0,1,0,0.0,NP
2,-18,0,1,1,0.0,NP
2,-18,1,0,0,0.0,NP
2,-18,1,0,1,0.0,NP
2,-18,1,1,0,0.0,NP
2,-18,1,1,1,0.0,NP
2,-17,0,0,0,0.0,NP
2,-17,0,0,1,0.0,NP
2,-17,0,1,0,0.0,NP
2,-17,0,1,1,0.0,NP
2,-17,1,0,0,0.0,NP
2,-17,1,0,1,0.0,NP
2,-17,1,1,0,0.0,NP
2,-17,1,1,1,0.0,NP
2,-16,0,0,0,0.0,NP
2,-16,0,0,1,0.0,NP
2,-16,0,1,0,0.0,NP
2,-16,0,1,1,0.0,NP
2,-16,1,0,0,0.0,NP
2,-16,1,0,1,0.0,NP
2,-16,1,1,0,0.0,NP
2,-16,1,1,1,0.0,NP
2,-15,0,0,0,0.0,NP
2,-15,0,0,1,0.0,NP
2,-15,0,1,0,0.0,NP
2,-15,0,1,1,0.0,NP
2,-15,1,0,0,0.0,NP
2,-15,1,0,1,0.0,NP
2,-15,1,1,0,0.0,NP
2,-15,1,1,1,0.0,NP
2,-14,0,0,0,0.0,NP
2,-14,0,0,1,0.0,NP
2,-14,0,1,0,0.0,NP
2,-14,0,1,1,0.0,NP
2,-14,1,0,0,0.0,NP
2,-14,1,0,1,0.0,NP
2,-14,1,1,0,0.0,NP
2,-14,1,1,1,0.0,NP
2,-13,0,0,0,0.0,NP
2,-13,0,0,1,0.0,NP
2,-13,0,1,0,0.0,NP
2,-13,0,1,1,0.0,NP
2,-13,1,0,0,0.0,NP
2,-13,1,0,1,0.0,NP
2,-13,1,1,0,0.0,NP
2,-13,1,1,1,0.0,NP
2,-12,0,0,0,0.0,NP
2,-12,0,0,1,0.0,NP
2,-12,0,1,0,0.0,NP
2,-12,0,1,1,0.0,NP
2,-12,1,0,0,0.0,NP
2,-12,1,0,1,0.0,NP
2,-12,1,1,0,0.0,NP
2,-12,1,1,1,0.0,NP
2,-11,0,0,0,0.0,NP
2,-11,0,0,1,0.0,NP
2,-11,0,1,0,0.0,NP
2,-11,0,1,1,0.0,NP
2,-11,1,0,0,0.0,NP
2,-11,1,0,1,0.0,NP
2,-11,1,1,0,0.0,PP
2,-11,1,1,1,0.0,NP
2,-10,0,0,0,0.0,NP
2,-10,0,0,1,0.0,NP
2,-10,0,1,0,0.0,NP
2,-10,0,1,1,0.0,NP
2,-10,1,0,0,0.0,NP
2,-10,1,0,1,0.0,NP
2,-10,1,1,0,0.0,PP
2,-10,1,1,1,0.0,PP
2,-9,0,0,0,0.0,NP
2,-9,0,0,1,0.0,NP
2,-9,0,1,0,0.0,NP
2,-9,0,1,1,0.0,NP
2,-9,1,0,0,0.0,NP
2,-9,1,0,1,0.0,NP
2,-9,1,1,0,0.0,PP
2,-9,1,1,1,0.0,PP
2,-8,0,0,0,0.0,NP
2,-8,0,0,1,0.0,NP
2,-8,0,1,0,0.0,NP
2,-8,0,1,1,0.0,NP
2,-8,1,0,0,0.0,NP
2,-8,1,0,1,0.0,NP
2,-8,1,1,0,0.0,PP
2,-8,1,1,1,0.0,PP
2,-7,0,0,0,0.0,NP
2,-7,0,0,1,0.0,NP
2,-7,0,1,0,0.0,NP
2,-7,0,1,1,0.0,NP
2,-7,1,0,0,0.001,NP
2,-7,1,0,1,0.001,NP
2,-7,1,1,0,0.002,PP
2,-7,1,1,1,0.002,PP
2,-6,0,0,0,0.001,NP
2,-6,0,0,1,0.001,NP
2,-6,0,1,0,0.001,NP
2,-6,0,1,1,0.001,NP
2,-6,1,0,0,0.005,NP
2,-6,1,0,1,0.004,NP
2,-6,1,1,0,0.008,PP
2,-6,1,1,1,0.005,PP
2,-5,0,0,0,0.003,NP
2,-5,0,0,1,0.003,NP
2,-5,0,1,0,0.004,NP
2,-5,0,1,1,0.003,PP
2,-5,1,0,0,0.018,NP
2,-5,1,0,1,0.012,NP
2,-5,1,1,0,0.025,PP
2,-5,1,1,1,0.017,PP
2,-4,0,0,0,0.015,NP
2,-4,0,0,1,0.01,PP
2,-4,0,1,0,0.017,NP
2,-4,0,1,1,0.013,PP
2,-4,1,0,0,0.05,NP
2,-4,1,0,1,0.034,NP
2,-4,1,1,0,0.071,PP
2,-4,1,1,1,0.049,PP
2,-3,0,0,0,0.046,NP
2,-3,0,0,1,0.034,PP
2,-3,0,1,0,0.049,NP
2,-3,0,1,1,0.037,PP
2,-3,1,0,0,0.117,NP
2,-3,1,0,1,0.083,NP
2,-3,1,1,0,0.154,PP
2,-3,1,1,1,0.107,PP
2,-2,0,0,0,0.118,NP
2,-2,0,0,1,0.089,PP
2,-2,0,1,0,0.132,NP
2,-2,0,1,1,0.103,PP
2,-2,1,0,0,0.232,NP
2,-2,1,0,1,0.17,NP
2,-2,1,1,0,0.279,PP
2,-2,1,1,1,0.203,PP
2,-1,0,0,0,0.226,NP
2,-1,0,0,1,0.183,PP
2,-1,0,1,0,0.272,NP
2,-1,0,1,1,0.229,PP
2,-1,1,0,0,0.373,NP
2,-1,1,0,1,0.297,NP
2,-1,1,1,0,0.435,PP
2,-1,1,1,1,0.346,PP
2,0,0,0,0,0.421,NP
2,0,0,0,1,0.363,PP
2,0,0,1,0,0.491,NP
2,0,0,1,1,0.438,PP
2,0,1,0,0,0.579,NP
2,0,1,0,1,0.509,NP
2,0,1,1,0,0.637,PP
2,0,1,1,1,0.562,PP
2,1,0,0,0,0.627,NP
2,1,0,0,1,0.565,PP
2,1,0,1,0,0.703,NP
2,1,0,1,1,0.654,PP
2,1,1,0,0,0.774,NP
2,1,1,0,1,0.728,NP
2,1,1,1,0,0.817,PP
2,1,1,1,1,0.771,PP
2,2,0,0,0,0.768,NP
2,2,0,0,1,0.721,PP
2,2,0,1,0,0.83,NP
2,2,0,1,1,0.797,PP
2,2,1,0,0,0.882,NP
2,2,1,0,1,0.868,NP
2,2,1,1,0,0.911,PP
2,2,1,1,1,0.897,PP
2,3,0,0,0,0.883,NP
2,3,0,0,1,0.846,PP
2,3,0,1,0,0.917,NP
2,3,0,1,1,0.893,PP
2,3,1,0,0,0.954,NP
2,3,1,0,1,0.951,NP
2,3,1,1,0,0.966,PP
2,3,1,1,1,0.963,PP
2,4,0,0,0,0.95,NP
2,4,0,0,1,0.929,PP
2,4,0,1,0,0.966,NP
2,4,0,1,1,0.951,PP
2,4,1,0,0,0.985,NP
2,4,1,0,1,0.983,NP
2,4,1,1,0,0.99,PP
2,4,1,1,1,0.987,PP
2,5,0,0,0,0.982,NP
2,5,0,0,1,0.975,PP
2,5,0,1,0,0.988,NP
2,5,0,1,1,0.983,PP
2,5,1,0,0,0.997,NP
2,5,1,0,1,0.996,NP
2,5,1,1,0,0.997,NP
2,5,1,1,1,0.997,PP
2,6,0,0,0,0.995,NP
2,6,0,0,1,0.992,PP
2,6,0,1,0,0.996,NP
2,6,0,1,1,0.995,PP
2,6,1,0,0,0.999,NP
2,6,1,0,1,0.999,NP
2,6,1,1,0,0.999,NP
2,6,1,1,1,0.999,NP
2,7,0,0,0,0.999,NP
2,7,0,0,1,0.998,PP
2,7,0,1,0,0.999,NP
2,7,0,1,1,0.998,PP
2,7,1,0,0,1.0,NP
2,7,1,0,1,1.0,NP
2,7,1,1,0,1.0,PP
2,7,1,1,1,1.0,PP
2,8,0,0,0,1.0,NP
2,8,0,0,1,1.0,PP
2,8,0,1,0,1.0,NP
2,8,0,1,1,1.0,PP
2,8,1,0,0,1.0,NP
2,8,1,0,1,1.0,NP
2,8,1,1,0,1.0,NP
2,8,1,1,1,1.0,NP
2,9,0,0,0,1.0,NP
2,9,0,0,1,1.0,PP
2,9,0,1,0,1.0,NP
2,9,0,1,1,1.0,PP
2,9,1,0,0,1.0,NP
2,9,1,0,1,1.0,NP
2,9,1,1,0,1.0,NP
2,9,1,1,1,1.0,NP
2,10,0,0,0,1.0,NP
2,10,0,0,1,1.0,PP
2,10,0,1,0,1.0,NP
2,10,0,1,1,1.0,PP
2,10,1,0,0,1.0,NP
2,10,1,0,1,1.0,NP
2,10,1,1,0,1.0,NP
2,10,1,1,1,1.0,NP
2,11,0,0,0,1.0,NP
2,11,0,0,1,1.0,PP
2,11,0,1,0,1.0,NP
2,11,0,1,1,1.0,NP
2,11,1,0,0,1.0,NP
2,11,1,0,1,1.0,NP
2,11,1,1,0,1.0,NP
2,11,1,1,1,1.0,NP
2,12,0,0,0,1.0,NP
2,12,0,0,1,1.0,NP
2,12,0,1,0,1.0,NP
2,12,0,1,1,1.0,NP
2,12,1,0,0,1.0,NP
2,12,1,0,1,1.0,NP
2,12,1,1,0,1.0,NP
2,12,1,1,1,1.0,NP
2,13,0,0,0,1.0,NP
2,13,0,0,1,1.0,NP
2,13,0,1,0,1.0,NP
2,13,0,1,1,1.0,NP
2,13,1,0,0,1.0,NP
2,13,1,0,1,1.0,NP
2,13,1,1,0,1.0,NP
2,13,1,1,1,1.0,NP
2,14,0,0,0,1.0,NP
2,14,0,0,1,1.0,NP
2,14,0,1,0,1.0,NP
2,14,0,1,1,1.0,NP
2,14,1,0,0,1.0,NP
2,14,1,0,1,1.0,NP
2,14,1,1,0,1.0,NP
2,14,1,1,1,1.0,NP
2,15,0,0,0,1.0,NP
2,15,0,0,1,1.0,NP
2,15,0,1,0,1.0,NP
2,15,0,1,1,1.0,NP
2,15,1,0,0,1.0,NP
2,15,1,0,1,1.0,NP
2,15,1,1,0,1.0,NP
2,15,1,1,1,1.0,NP
2,16,0,0,0,1.0,NP
2,16,0,0,1,1.0,NP
2,16,0,1,0,1.0,NP
2,16,0,1,1,1.0,NP
2,16,1,0,0,1.0,NP
2,16,1,0,1,1.0,NP
2,16,1,1,0,1.0,NP
2,16,1,1,1,1.0,NP
2,17,0,0,0,1.0,NP
2,17,0,0,1,1.0,NP
2,17,0,1,0,1.0,NP
2,17,0,1,1,1.0,NP
2,17,1,0,0,1.0,NP
2,17,1,0,1,1.0,NP
2,17,1,1,0,1.0,NP
2,17,1,1,1,1.0,NP
2,18,0,0,0,1.0,NP
2,18,0,0,1,1.0,NP
2,18,0,1,0,1.0,NP
2,18,0,1,1,1.0,NP
2,18,1,0,0,1.0,NP
2,18,1,0,1,1.0,NP
2,18,1,1,0,1.0,NP
2,18,1,1,1,1.0,NP
2,19,0,0,0,1.0,NP
2,19,0,0,1,1.0,NP
2,19,0,1,0,1.0,NP
2,19,0,1,1,1.0,NP
2,19,1,0,0,1.0,NP
2,19,1,0,1,1.0,NP
2,19,1,1,0,1.0,NP
2,19,1,1,1,1.0,NP
2,20,0,0,0,1.0,NP
2,20,0,0,1,1.0,NP
2,20,0,1,0,1.0,NP
2,20,0,1,1,1.0,NP
2,20,1,0,0,1.0,NP
2,20,1,0,1,1.0,NP
2,20,1,1,0,1.0,NP
2,20,1,1,1,1.0,NP
2,21,0,0,0,1.0,NP
2,21,0,0,1,1.0,NP
2,21,0,1,0,1.0,NP
2,21,0,1,1,1.0,NP
2,21,1,0,0,1.0,NP
2,21,1,0,1,1.0,NP
2,21,1,1,0,1.0,NP
2,21,1,1,1,1.0,NP
2,22,0,0,0,1.0,NP
2,22,0,0,1,1.0,NP
2,22,0,1,0,1.0,NP
2,22,0,1,1,1.0,NP
2,22,1,0,0,1.0,NP
2,22,1,0,1,1.0,NP
2,22,1,1,0,1.0,NP
2,22,1,1,1,1.0,NP
2,23,0,0,0,1.0,NP
2,23,0,0,1,1.0,NP
2,23,0,1,0,1.0,NP
2,23,0,1,1,1.0,NP
2,23,1,0,0,1.0,NP
2,23,1,0,1,1.0,NP
2,23,1,1,0,1.0,NP
2,23,1,1,1,1.0,NP
2,24,0,0,0,1.0,NP
2,24,0,0,1,1.0,NP
2,24,0,1,0,1.0,NP
2,24,0,1,1,1.0,NP
2,24,1,0,0,1.0,NP
2,24,1,0,1,1.0,NP
2,24,1,1,0,1.0,NP
2,24,1,1,1,1.0,NP
2,25,0,0,0,1.0,NP
2,25,0,0,1,1.0,NP
2,25,0,1,0,1.0,NP
2,25,0,1,1,1.0,NP
2,25,1,0,0,1.0,NP
2,25,1,0,1,1.0,NP
2,25,1,1,0,1.0,NP
2,25,1,1,1,1.0,NP
2,26,0,0,0,1.0,NP
2,26,0,0,1,1.0,NP
2,26,0,1,0,1.0,NP
2,26,0,1,1,1.0,NP
2,26,1,0,0,1.0,NP
2,26,1,0,1,1.0,NP
2,26,1,1,0,1.0,NP
2,26,1,1,1,1.0,NP
2,27,0,0,0,1.0,NP
2,27,0,0,1,1.0,NP
2,27,0,1,0,1.0,NP
2,27,0,1,1,1.0,NP
2,27,1,0,0,1.0,NP
2,27,1,0,1,1.0,NP
2,27,1,1,0,1.0,NP
2,27,1,1,1,1.0,NP
2,28,0,0,0,1.0,NP
2,28,0,0,1,1.0,NP
2,28,0,1,0,1.0,NP
2,28,0,1,1,1.0,NP
2,28,1,0,0,1.0,NP
2,28,1,0,1,1.0,NP
2,28,1,1,0,1.0,NP
2,28,1,1,1,1.0,NP
2,29,0,0,0,1.0,NP
2,29,0,0,1,1.0,NP
2,29,0,1,0,1.0,NP
2,29,0,1,1,1.0,NP
2,29,1,0,0,1.0,NP
2,29,1,0,1,1.0,NP
2,29,1,1,0,1.0,NP
2,29,1,1,1,1.0,NP
2,30,0,0,0,1.0,NP
2,30,0,0,1,1.0,NP
2,30,0,1,0,1.0,NP
2,30,0,1,1,1.0,NP
2,30,1,0,0,1.0,NP
2,30,1,0,1,1.0,NP
2,30,1,1,0,1.0,NP
2,30,1,1,1,1.0,NP
2,31,0,0,0,1.0,NP
2,31,0,0,1,1.0,NP
2,31,0,1,0,1.0,NP
2,31,0,1,1,1.0,NP
2,31,1,0,0,1.0,NP
2,31,1,0,1,1.0,NP
2,31,1,1,0,1.0,NP
2,31,1,1,1,1.0,NP
2,32,0,0,0,1.0,NP
2,32,0,0,1,1.0,NP
2,32,0,1,0,1.0,NP
2,32,0,1,1,1.0,NP
2,32,1,0,0,1.0,NP
2,32,1,0,1,1.0,NP
2,32,1,1,0,1.0,NP
2,32,1,1,1,1.0,NP
2,33,0,0,0,1.0,NP
2,33,0,0,1,1.0,NP
2,33,0,1,0,1.0,NP
2,33,0,1,1,1.0,NP
2,33,1,0,0,1.0,NP
2,33,1,0,1,1.0,NP
2,33,1,1,0,1.0,NP
2,33,1,1,1,1.0,NP
2,34,0,0,0,1.0,NP
2,34,0,0,1,1.0,NP
2,34,0,1,0,1.0,NP
2,34,0,1,1,1.0,NP
2,34,1,0,0,1.0,NP
2,34,1,0,1,1.0,NP
2,34,1,1,0,1.0,NP
2,34,1,1,1,1.0,NP
2,35,0,0,0,1.0,NP
2,35,0,0,1,1.0,NP
2,35,0,1,0,1.0,NP
2,35,0,1,1,1.0,NP
2,35,1,0,0,1.0,NP
2,35,1,0,1,1.0,NP
2,35,1,1,0,1.0,NP
2,35,1,1,1,1.0,NP
2,36,0,0,0,1.0,NP
2,36,0,0,1,1.0,NP
2,36,0,1,0,1.0,NP
2,36,0,1,1,1.0,NP
2,36,1,0,0,1.0,NP
2,36,1,0,1,1.0,NP
2,36,1,1,0,1.0,NP
2,36,1,1,1,1.0,NP
2,37,0,0,0,1.0,NP
2,37,0,0,1,1.0,NP
2,37,0,1,0,1.0,NP
2,37,0,1,1,1.0,NP
2,37,1,0,0,1.0,NP
2,37,1,0,1,1.0,NP
2,37,1,1,0,1.0,NP
2,37,1,1,1,1.0,NP
2,38,0,0,0,1.0,NP
2,38,0,0,1,1.0,NP
2,38,0,1,0,1.0,NP
2,38,0,1,1,1.0,NP
2,38,1,0,0,1.0,NP
2,38,1,0,1,1.0,NP
2,38,1,1,0,1.0,NP
2,38,1,1,1,1.0,NP
2,39,0,0,0,1.0,NP
2,39,0,0,1,1.0,NP
2,39,0,1,0,1.0,NP
2,39,0,1,1,1.0,NP
2,39,1,0,0,1.0,NP
2,39,1,0,1,1.0,NP
2,39,1,1,0,1.0,NP
2,39,1,1,1,1.0,NP
2,40,0,0,0,1.0,NP
2,40,0,0,1,1.0,NP
2,40,0,1,0,1.0,NP
2,40,0,1,1,1.0,NP
2,40,1,0,0,1.0,NP
2,40,1,0,1,1.0,NP
2,40,1,1,0,1.0,NP
2,40,1,1,1,1.0,NP
2,41,0,0,0,1.0,NP
2,41,0,0,1,1.0,NP
2,41,0,1,0,1.0,NP
2,41,0,1,1,1.0,NP
2,41,1,0,0,1.0,NP
2,41,1,0,1,1.0,NP
2,41,1,1,0,1.0,NP
2,41,1,1,1,1.0,NP
2,42,0,0,0,1.0,NP
2,42,0,0,1,1.0,NP
2,42,0,1,0,1.0,NP
2,42,0,1,1,1.0,NP
2,42,1,0,0,1.0,NP
2,42,1,0,1,1.0,NP
2,42,1,1,0,1.0,NP
2,42,1,1,1,1.0,NP
2,43,0,0,0,1.0,NP
2,43,0,0,1,1.0,NP
2,43,0,1,0,1.0,NP
2,43,0,1,1,1.0,NP
2,43,1,0,0,1.0,NP
2,43,1,0,1,1.0,NP
2,43,1,1,0,1.0,NP
2,43,1,1,1,1.0,NP
2,44,0,0,0,1.0,NP
2,44,0,0,1,1.0,NP
2,44,0,1,0,1.0,NP
2,44,0,1,1,1.0,NP
2,44,1,0,0,1.0,NP
2,44,1,0,1,1.0,NP
2,44,1,1,0,1.0,NP
2,44,1,1,1,1.0,NP
2,45,0,0,0,1.0,NP
2,45,0,0,1,1.0,NP
2,45,0,1,0,1.0,NP
2,45,0,1,1,1.0,NP
2,45,1,0,0,1.0,NP
2,45,1,0,1,1.0,NP
2,45,1,1,0,1.0,NP
2,45,1,1,1,1.0,NP
2,46,0,0,0,1.0,NP
2,46,0,0,1,1.0,NP
2,46,0,1,0,1.0,NP
2,46,0,1,1,1.0,NP
2,46,1,0,0,1.0,NP
2,46,1,0,1,1.0,NP
2,46,1,1,0,1.0,NP
2,46,1,1,1,1.0,NP
2,47,0,0,0,1.0,NP
2,47,0,0,1,1.0,NP
2,47,0,1,0,1.0,NP
2,47,0,1,1,1.0,NP
2,47,1,0,0,1.0,NP
2,47,1,0,1,1.0,NP
2,47,1,1,0,1.0,NP
2,47,1,1,1,1.0,NP
2,48,0,0,0,1.0,NP
2,48,0,0,1,1.0,NP
2,48,0,1,0,1.0,NP
2,48,0,1,1,1.0,NP
2,48,1,0,0,1.0,NP
2,48,1,0,1,1.0,NP
2,48,1,1,0,1.0,NP
2,48,1,1,1,1.0,NP
3,-48,0,0,0,0.0,NP
3,-48,0,0,1,0.0,NP
3,-48,0,1,0,0.0,NP
3,-48,0,1,1,0.0,NP
3,-48,1,0,0,0.0,NP
3,-48,1,0,1,0.0,NP
3,-48,1,1,0,0.0,NP
3,-48,1,1,1,0.0,NP
3,-47,0,0,0,0.0,NP
3,-47,0,0,1,0.0,NP
3,-47,0,1,0,0.0,NP
3,-47,0,1,1,0.0,NP
3,-47,1,0,0,0.0,NP
3,-47,1,0,1,0.0,NP
3,-47,1,1,0,0.0,NP
3,-47,1,1,1,0.0,NP
3,-46,0,0,0,0.0,NP
3,-46,0,0,1,0.0,NP
3,-46,0,1,0,0.0,NP
3,-46,0,1,1,0.0,NP
3,-46,1,0,0,0.0,NP
